Time	Charge	Current	CapacitorEnergy	InductorEnergy	TotalEnergy	DissipatedPower
1.02504017274451	-0.000997105084777476	0.115446501737435	0.000497109275044549	0.000666394738170585	0.00116350401321513	0.133278947634117
1.02601758183889	-0.000839523430350964	0.204670303290785	0.000352399795054125	0.00209449665245709	0.00244689644751121	0.418899330491417
1.02699499093327	-0.000603260192867159	0.274865015582004	0.000181961430149061	0.00377753883954477	0.00395950026969383	0.755507767908954
1.02789775034053	-0.000334117691071022	0.316918126816396	5.58173157433156e-05	0.00502185495524066	0.00507767227098397	1.00437099104813
1.02880050974779	-3.85673090137749e-05	0.333643000657894	7.43718662282003e-07	0.00556588259440016	0.00556662631306244	1.11317651888003
1.02970326915505	0.000259955471350803	0.323718571337152	3.37884235426091e-05	0.00523968567142833	0.00527347409497093	1.04793713428567
1.03060602856231	0.000537974191288141	0.287929383170706	0.000144708115246065	0.00414516648465317	0.00428987459989924	0.829033296930635
1.03150878796957	0.000773030833815996	0.229087516526652	0.000298788335015127	0.00262405451141745	0.00292284284643258	0.52481090228349
1.03241154737683	0.000946179733654752	0.152018768365725	0.000447628044189489	0.0011554852967716	0.00160311334096109	0.23109705935432
1.03331430678409	0.00104371477835083	0.062815704563423	0.000544670269273956	0.000197290636989962	0.000741960906263918	0.0394581273979924
1.03421706619134	0.00105797325720106	-0.0314847901971916	0.000559653706476308	4.95646006880586e-05	0.000609218307164366	0.00991292013761171
1.03529800684517	0.000963761572116454	-0.140493091103714	0.000464418183944189	0.000986915432393819	0.00145133361633801	0.197383086478764
1.03637894749899	0.000759917239795533	-0.233294595940862	0.000288737105669231	0.00272131842476051	0.00301005553042974	0.544263684952101
1.03745988815282	0.000469536004775065	-0.299447264423571	0.000110232029890065	0.00448343320853802	0.00459366523842808	0.896686641707603
1.03854082880665	0.000125059250580609	-0.331539301679099	7.81990807789181e-06	0.00549591542789324	0.00550373533597113	1.09918308557865
1.03953623754541	-0.000205985560838598	-0.327511794633304	2.12150256369959e-05	0.00536319878119638	0.00538441380683338	1.07263975623928
1.04053164628418	-0.000516637630172194	-0.291778055134742	0.00013345722045497	0.00425672167291062	0.00439017889336559	0.851344334582124
1.04152705502294	-0.00077704538861952	-0.227760280007922	0.00030189976798743	0.00259373725746434	0.00289563702545177	0.518747451492868
1.04252246376171	-0.000962451432950182	-0.141576274582658	0.00046315638039393	0.00100219207623521	0.00146534845662913	0.200438415247041
1.04345426141779	-0.00105149984121981	-0.0482414852231092	0.000552825958042645	0.000116362044826573	0.000669188002869218	0.0232724089653146
1.04438605907387	-0.0010511157946619	0.0490958324912646	0.000552422206893864	0.000120520038400515	0.000672942245294379	0.0241040076801031
1.04531785672995	-0.000961360738584398	0.142247562128902	0.00046210723484577	0.00101171844658079	0.00147382568142656	0.202343689316158
1.04624965438603	-0.000789754824855748	0.223396085262171	0.000311856341691467	0.00249529054552317	0.00280714688721463	0.499058109104633
1.04714446986919	-0.00056127257618056	0.283475319088591	0.000157513452386181	0.00401791282661893	0.00417542627900511	0.803582565323786
1.04803928535236	-0.000288985324130359	0.321273450690826	4.17562587813642e-05	0.00516083150593954	0.00520258776472091	1.03216630118791
1.04893410083552	5.88416347639242e-06	0.333855027757607	1.73116899084552e-08	0.00557295897795163	0.00557297628964153	1.11459179559033
1.04982891631868	0.000300541979131089	0.320246163570463	4.51627406100158e-05	0.00512788026407999	0.00517304300469001	1.025576052816
1.05072373180185	0.000571676713082903	0.281448076199352	0.000163407132140636	0.0039606509798158	0.00412405811195644	0.79213019596316
1.05161854728501	0.000797742092767413	0.220615360557001	0.000318196223286466	0.00243355686568478	0.00275175308897125	0.486711373136956
1.05251336276817	0.000961142206550543	0.142474472610198	0.000461897170606424	0.0010149487672777	0.00147684593788412	0.20298975345554
1.05340817825134	0.0010492526692816	0.0530840059610562	0.000550465581997284	0.000140895584443673	0.000691361166440956	0.0281791168887345
1.0544115792564	0.00104975111570614	-0.0518033111414288	0.000550988702463141	0.000134179152260784	0.000685167854723925	0.0268358304521568
1.05541498026146	0.000946993340233635	-0.151450450894725	0.000448398193223428	0.00114686195381078	0.0015952601470342	0.229372390762155
1.05641838126653	0.000751053329027536	-0.236164977342814	0.000282040551521672	0.0027886948261666	0.00307073537768827	0.55773896523332
1.05742178227159	0.000480885099558215	-0.297731737803035	0.000115625239488557	0.00443220938476075	0.00454783462424931	0.886441876952151
1.05851148186597	0.00013426823501382	-0.331142978767786	9.01397946686321e-06	0.00548278361936012	0.00549179759882699	1.09655672387202
1.05960118146035	-0.000227222678930922	-0.326156804334356	2.58150729102723e-05	0.00531891305067998	0.00534472812359025	1.063782610136
1.06069088105473	-0.000562058736391124	-0.283341967271181	0.000157955011576794	0.00401413352085514	0.00417208853243193	0.802826704171028
1.06178058064911	-0.000832305900672086	-0.207586345133132	0.000346366556146786	0.0021546045342866	0.00250097109043338	0.430920906857319
